INCIDENT_ID,INCIDENT_TYPE_E,INCIDENT_TYPE_F,RECEIPT_DT,SOURCE_OF_RECALL_E,SOURCE_OF_RECALL_F,HAZARD_SEVERITY_CODE_E,HAZARD_SEVERITY_CODE_F,INC_AWARE_DT,MANDATORY_RPT,INCIDENT_DT
1125740,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-22,Canada,Canada,INJURY,BLESSURE,2024-10-29,10.0,2024-10-29
1125742,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-25,Canada,Canada,INJURY,BLESSURE,2024-11-15,10.0,2024-09-02
1125745,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-22,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-19,,2024-11-19
1125751,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-22,Canada,Canada,INJURY,BLESSURE,2024-11-15,10.0,
1125754,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-21,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-10-22,30.0,2023-12-13
1125781,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-25,Canada,Canada,INJURY,BLESSURE,2024-11-20,10.0,2024-09-26
1125787,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-25,Canada,Canada,INJURY,BLESSURE,2024-11-18,10.0,2024-11-16
1125789,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-25,Canada,Canada,INJURY,BLESSURE,2024-11-20,10.0,2024-11-20
1125790,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-21,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-10-22,30.0,2024-01-31
1125793,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-25,Canada,Canada,INJURY,BLESSURE,2024-11-20,10.0,2024-09-26
1125798,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-22,Canada,Canada,INJURY,BLESSURE,2024-11-18,10.0,
1125799,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-21,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-10-23,30.0,2024-01-01
1125800,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-25,Canada,Canada,INJURY,BLESSURE,2024-11-18,10.0,2024-11-17
1125801,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-25,Canada,Canada,INJURY,BLESSURE,2024-11-20,10.0,2024-10-28
1125804,Mandatory problem report,Déclaration d'incident obligatoire,2024-10-15,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-09-18,30.0,2024-02-07
1125815,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-22,Canada,Canada,INJURY,BLESSURE,2024-11-15,10.0,
1125817,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-25,Canada,Canada,INJURY,BLESSURE,2024-11-20,10.0,2024-09-03
1125818,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-25,Canada,Canada,INJURY,BLESSURE,2024-11-15,10.0,2024-11-14
1125828,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-25,Canada,Canada,INJURY,BLESSURE,2024-11-20,10.0,2024-10-01
1125838,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-25,Canada,Canada,INJURY,BLESSURE,2024-11-20,10.0,2024-09-03
1125848,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-25,Canada,Canada,INJURY,BLESSURE,2024-11-19,10.0,2024-11-19
1125850,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-27,,2024-11-23
1125853,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-22,Canada,Canada,INJURY,BLESSURE,2024-11-14,10.0,2024-11-01
1125854,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-27,,2024-11-22
1125881,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-27,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-10-18,30.0,
1125889,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-20,30.0,2024-09-23
1125896,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-21,30.0,2025-11-15
1125899,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-22,30.0,2024-09-19
1125901,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-27,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-19,30.0,2024-11-19
1125904,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-25,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-15,10.0,2024-11-15
1125905,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-22,Canada,Canada,INJURY,BLESSURE,2024-11-14,10.0,2024-11-01
1125906,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2023-04-24,30.0,2023-04-24
1125924,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-25,Canada,Canada,INJURY,BLESSURE,2024-11-15,10.0,2024-11-15
1125931,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-27,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-15,30.0,2024-11-13
1125933,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-25,Canada,Canada,INJURY,BLESSURE,2024-11-18,10.0,2024-11-15
1125952,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-10-27,30.0,2023-12-11
1125953,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-27,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-19,30.0,2024-11-19
1125962,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-25,Canada,Canada,INJURY,BLESSURE,2024-11-20,10.0,2024-01-01
1125965,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,INJURY,BLESSURE,2024-10-27,30.0,2024-06-11
1125982,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-07-11,,2024-07-11
1125988,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-10-28,,2024-10-28
1125990,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-06-07,,2024-06-07
1125991,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-08,,2024-10-30
1125993,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,INJURY,BLESSURE,2024-11-20,,2024-11-16
1125999,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-10-02,,2024-06-07
1126003,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-08,,2024-10-30
1126009,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-07-30,,2024-07-30
1126011,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-20,,2024-11-19
1126012,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-10-31,,2024-10-30
1126018,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-08-12,,2024-08-12
1126027,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-01,,2024-11-01
1126033,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-08,,2024-10-29
1126034,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-08,,2024-10-29
1126035,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-15,,2024-11-13
1126038,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,INJURY,BLESSURE,2024-11-19,10.0,
1126039,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,INJURY,BLESSURE,2024-11-21,10.0,2019-01-01
1126054,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,INJURY,BLESSURE,2024-11-21,10.0,
1126057,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-27,Canada,Canada,INJURY,BLESSURE,2024-11-22,10.0,2024-06-01
1126061,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-27,Canada,Canada,INJURY,BLESSURE,2024-11-22,10.0,
1126065,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-27,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-10-28,30.0,2024-01-01
1126067,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-21,10.0,2019-01-01
1126068,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-27,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-10-28,30.0,2024-06-18
1126072,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-27,Canada,Canada,INJURY,BLESSURE,2024-10-28,30.0,2024-09-10
1126078,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-27,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-10-28,30.0,2024-10-15
1126082,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-25,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-10-30,30.0,
1126084,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-24,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-10-29,30.0,2024-06-24
1126094,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,INJURY,BLESSURE,2024-11-21,10.0,2022-01-01
1126099,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-16,,2024-11-15
1126117,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-14,,2024-11-14
1126121,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-19,,2024-11-19
1126124,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-20,,2024-11-07
1126126,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,INJURY,BLESSURE,2024-11-21,10.0,2014-01-01
1126130,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-20,,2024-11-07
1126136,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-22,,2024-11-11
1126144,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,INJURY,BLESSURE,2024-11-21,10.0,2022-01-01
1126149,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-18,,2024-11-15
1126155,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-20,,2024-11-18
1126158,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,INJURY,BLESSURE,2024-11-21,10.0,2021-01-01
1126161,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-22,,2024-11-22
1126164,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,INJURY,BLESSURE,2024-11-21,10.0,2022-01-01
1126169,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-22,,2024-11-22
1126180,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-27,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-10-28,30.0,2024-10-17
1126181,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,INJURY,BLESSURE,2024-11-21,,2024-11-19
1126182,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-27,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-10-28,30.0,2024-10-21
1126188,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-27,Canada,Canada,INJURY,BLESSURE,2024-10-28,30.0,2024-10-23
1126189,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,INJURY,BLESSURE,2024-11-20,10.0,2024-09-29
1126196,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-25,Canada,Canada,INJURY,BLESSURE,2024-11-20,10.0,2024-09-26
1126200,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-28,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-10-24,30.0,2024-10-24
1126201,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,INJURY,BLESSURE,2024-11-20,10.0,2024-10-15
1126203,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,INJURY,BLESSURE,2024-11-21,10.0,2024-11-21
1126204,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,INJURY,BLESSURE,2024-11-20,10.0,2024-10-15
1126206,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,INJURY,BLESSURE,2024-11-19,10.0,
1126209,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,INJURY,BLESSURE,2024-11-20,10.0,2024-11-12
1126232,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,INJURY,BLESSURE,2024-11-21,10.0,2019-01-01
1126233,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-28,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-07,30.0,2024-11-07
1126238,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,INJURY,BLESSURE,2024-11-21,10.0,
1126246,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-28,Canada,Canada,INJURY,BLESSURE,2024-11-19,30.0,2024-11-19
1126249,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,INJURY,BLESSURE,2024-11-21,10.0,2023-01-01
1126255,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-08,,2024-10-28
1126256,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-28,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-22,30.0,2024-11-21
1126257,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,INJURY,BLESSURE,2024-11-21,10.0,2022-01-01
1126261,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-29,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2023-10-30,30.0,2023-10-30
1126266,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-28,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-02-22,30.0,2024-02-22
1126268,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-28,Canada,Canada,INJURY,BLESSURE,2023-12-31,30.0,2023-12-31
1126272,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,UNASSIGNED,NON ATTRIBUE,2024-11-18,10.0,2023-10-20
1126274,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-04,,2024-11-03
1126279,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-28,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-02-22,30.0,2024-02-22
1126284,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,INJURY,BLESSURE,2024-11-21,10.0,2019-12-01
1126288,Voluntary problem report,Déclaration d'incident volontaire,2024-11-29,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-29,,2024-11-23
1126296,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-08,,2024-10-31
1126299,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-18,10.0,2024-11-04
1126304,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-27,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-10-28,30.0,2024-10-16
1126307,Voluntary problem report,Déclaration d'incident volontaire,2024-11-29,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-29,,2024-11-27
1126312,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-08,,2024-10-25
1126314,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-27,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-10-28,30.0,2024-10-17
1126322,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-26,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-20,10.0,2024-11-20
1126329,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-28,Canada,Canada,INJURY,BLESSURE,2024-11-21,30.0,2024-11-21
1126337,Voluntary problem report,Déclaration d'incident volontaire,2024-11-27,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-10-31,,2024-10-29
